,Unnamed: 0,id_0,name_0,id_1,name_1,song,successful_1,successful_0
9023,9023,3dUPwMGYAsymFv80wkqEKl,Alpha P,6DqJA9OuRcwPNk76q0cOEW,Tellaman,"{'popularity': 15, 'song_name': 'Cross My Heart - Remix', 'release_date': '2020-07-03', 'artists': ['Tellaman', 'Alpha P']}",0,0
9024,9024,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,"{'popularity': 65, 'song_name': 'fue mejor', 'release_date': '2020-12-04', 'artists': ['Kali Uchis', 'PARTYNEXTDOOR']}",0,0
9025,9025,0lFLP59V4TY3XgnrkFIwxK,Katja Krasavice,75ctWsRuGXmxMxnFPkuEwA,Fler,"{'popularity': 41, 'song_name': 'MILLION DOLLAR A$$ (feat. Fler)', 'release_date': '2021-01-29', 'artists': ['Katja Krasavice', 'Fler']}",1,0
9026,9026,60PKQFvtGXaQWYfVixrrDk,Kat Krazy,7EQ0qTo7fWT7DPxmxtSYEc,Bastille,"{'popularity': 45, 'song_name': 'Pompeii - Remix', 'release_date': '2013-01-01', 'artists': ['Bastille', 'Kat Krazy']}",0,0
9027,9027,56wdeN8OMcYrcKA8nWCkRD,DJ PEREIRA,5lFhCi03HDneWzvCxGctrT,Jory Boy,"{'popularity': 18, 'song_name': 'Que Nota', 'release_date': '2022-07-20', 'artists': ['DJ PEREIRA', 'Daniel Parranda', 'Jory Boy']}",0,0
9028,9028,2XR37bOEvDcGabX445HsHK,D-Bo,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,"{'popularity': 23, 'song_name': ""I'm a Hater (feat. Tyler the Creator & D-Bo)"", 'release_date': '2018-01-19', 'artists': ['Waka Flocka Flame', 'D-Bo', 'Tyler, The Creator']}",0,0
9029,9029,07rc8cAXzRZkFwA8ig6JGG,Julie Thompson,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,"{'popularity': 41, 'song_name': 'Somewhere Inside of Me', 'release_date': '2009-06-21', 'artists': ['Allure', 'Julie Thompson']}",0,0
9030,9030,6tbjWDEIzxoDsBA1FuhfPW,Madonna,76mJew4rtWnPp6oBLkqwWB,Leanh,"{'popularity': 8, 'song_name': 'Crave - Joe Gauthreaux & Leanh Radio Edit', 'release_date': '2019-11-15', 'artists': ['Madonna', 'Swae Lee', 'Joe Gauthreaux', 'Leanh']}",0,0
9031,9031,5ttgIeUVka6FLyi00Uu5h8,Jauz,70bIIPbBQeaFzRrIfahMEM,Roxanne Emery,"{'popularity': 16, 'song_name': 'Summer Air - Jauz Remix', 'release_date': '2015-07-13', 'artists': ['Lema & Shafer', 'Roxanne Emery', 'Jauz']}",1,0
9032,9032,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,"{'popularity': 41, 'song_name': 'Weatherman (feat. Kodak Black)', 'release_date': '2016-12-23', 'artists': ['Yo Gotti', 'Kodak Black']}",0,0
9033,9033,4o0NtnL2m0lzZmEdRas1qv,Ovi,6P6GTRTigHBp8ZesNtpCKH,Almighty,"{'popularity': 48, 'song_name': 'Power (Remix) [feat. Daddy Yankee, Kendo Kaponi, Gotay El Autentiko, Pusho, Alexio, D Ozi, Almighty, Ozuna & Anuel Aa]', 'release_date': '2016-01-15', 'artists': ['Benny Benni', 'Daddy Yankee', 'Kendo Kaponi', 'Gotay ""El Autentiko""', 'Pusho', 'Alexio', 'D.OZi', 'Almighty', 'Ozuna', 'Anuel AA']}",0,0
9034,9034,2PIYZpNwZRt8BDALIFazZh,Usain Bolt,5sK8BsvyDl4TFA6KaBf8or,Charly Black,"{'popularity': 23, 'song_name': 'It a Work', 'release_date': '2021-05-07', 'artists': ['Usain Bolt', 'Charly Black']}",0,0
9035,9035,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,7mXfsy3lF4kU0f2KTNKSr8,Corina Smith,"{'popularity': 72, 'song_name': 'Todo o Nada', 'release_date': '2021-01-08', 'artists': ['Eladio Carrion', 'Corina Smith']}",1,0
9036,9036,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,71QLIIyx26UdND1sHEskNs,Kuur,"{'popularity': 21, 'song_name': 'Sick Boy - Kuur Remix', 'release_date': '2018-02-09', 'artists': ['The Chainsmokers', 'Kuur']}",0,0
9037,9037,3b3teOkAyYfhj4xiMvqYvW,Treach,6O74knDqdv3XaWtkII7Xjp,Boyz II Men,"{'popularity': 31, 'song_name': ""Vibin' - The New Flava"", 'release_date': '1995-01-01', 'artists': ['Boyz II Men', 'Busta Rhymes', 'Craig Mack', 'Method Man', 'Treach', 'Bob Robinson', 'Tim Kelley']}",0,0
9038,9038,4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,6MFopqejpmTUUZlcRmGzgg,Todd Edwards,"{'popularity': 7, 'song_name': 'Crybaby (Todd Edwards Remix) - Radio Edit', 'release_date': '2017-08-31', 'artists': ['Paloma Faith', 'Todd Edwards']}",1,0
9039,9039,4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,5fYTdFqqaSQlBjcESLQwhG,Michael Woods,"{'popularity': 18, 'song_name': 'Hello - Michael Woods Remix', 'release_date': '2010-12-14', 'artists': ['Martin Solveig', 'Dragonette', 'Michael Woods']}",0,0
9040,9040,5pdyjBIaY5o1yOyexGIUc6,Lights,670UISOh9XV1zlq5z5IfoY,GOLDHOUSE,"{'popularity': 5, 'song_name': 'Lost Girls - GOLDHOUSE Remix', 'release_date': '2019-08-30', 'artists': ['Lights', 'GOLDHOUSE']}",0,0
9041,9041,4tW4LGG3mmfwj6c1XgLRy2,LOYOTO,6jU2Tt13MmXYk0ZBv1KmfO,Giorgio Moroder,"{'popularity': 0, 'song_name': 'On the Radio - LoYoTo 94 Rewind Dub', 'release_date': '2020-01-03', 'artists': ['Giorgio Moroder', 'LOYOTO']}",0,0
9042,9042,0ONHkAv9pCAFxb0zJwDNTy,Pusha T,5LHRHt1k9lMyONurDHEdrp,Tyga,"{'popularity': 43, 'song_name': 'D.G.I.F.U. (feat. Pusha T)', 'release_date': '2015-02-24', 'artists': ['Chris Brown', 'Tyga', 'Pusha T']}",0,0
9043,9043,3zaDigUwjHvjOkSn0NDf9x,Bnxn,6Ip8FS7vWT1uKkJSweANQK,Dave,"{'popularity': 68, 'song_name': 'Propeller (feat. Dave & BNXN)', 'release_date': '2022-07-28', 'artists': ['JAE5', 'Dave', 'Bnxn']}",0,0
9044,9044,4rxYPJgU3KqJ3VZVCBSq5g,Sims,6U3gCOvxVWKBxXItqp3mdr,Emtee,"{'popularity': 25, 'song_name': 'My Way (feat. Sims)', 'release_date': '2017-09-05', 'artists': ['Emtee', 'Sims']}",0,0
9045,9045,4aEnNH9PuU1HF3TsZTru54,Caribou,6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,"{'popularity': 20, 'song_name': 'Home - Toro y Moi Remix', 'release_date': '2021-03-12', 'artists': ['Caribou', 'Toro y Moi']}",0,0
9046,9046,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,4OpIqJaCoJESF6IaznT19k,Kianna,"{'popularity': 34, 'song_name': 'You Are My Diamond (feat. Kianna)', 'release_date': '2009-10-02', 'artists': ['Tiësto', 'Kianna Alarid']}",0,0
9047,9047,18006kpQI473m1ICcpimQ9,22Bullets,7dc6hUwyuIhrZdh80eaCEE,Fedde Le Grand,"{'popularity': 47, 'song_name': 'Bang Bang', 'release_date': '2021-01-22', 'artists': ['Fedde Le Grand', '22Bullets']}",0,0
9048,9048,3hcs9uc56yIGFCSy9leWe7,Lil Durk,5Vuvs6Py2JRU7WiFDVsI7J,Lucky Daye,"{'popularity': 46, 'song_name': 'NWA (feat. Lil Durk)', 'release_date': '2022-03-10', 'artists': ['Lucky Daye', 'Lil Durk']}",0,0
9049,9049,5PoZtBo8xZKqPWlZrIDq82,Billen Ted,6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,"{'popularity': 37, 'song_name': 'Hopeless Romantic - Billen Ted Remix', 'release_date': '2021-11-12', 'artists': ['Sam Fischer', 'Billen Ted']}",0,0
9050,9050,2cFrymmkijnjDg9SS92EPM,blackbear,5JZ7CnR6gTvEMKX4g70Amv,Lauv,"{'popularity': 60, 'song_name': 'if I were u (with Lauv)', 'release_date': '2020-08-21', 'artists': ['blackbear', 'Lauv']}",0,0
9051,9051,4pwXiI7Z5ZStkgKowZyoKi,Like Mike,7e1BNCygl2Gf7CX8LrByPv,Ummet Ozcan,"{'popularity': 17, 'song_name': 'Stay A While - Ummet Ozcan Remix', 'release_date': '2016-06-27', 'artists': ['Dimitri Vegas & Like Mike', 'Ummet Ozcan']}",1,0
9052,9052,6yd6lB5T20BZjUVkSlwojA,Bracket,79cnUHfO275AWiVSHR2lKh,Tekno,"{'popularity': 41, 'song_name': 'Panya (feat. Tekno)', 'release_date': '2015-07-20', 'artists': ['Bracket', 'Tekno']}",0,0
9053,9053,3XonXgjEAAXVl0WKLF1Z4g,Sidney Samson,5nki7yRhxgM509M5ADlN1p,Oliver Heldens,"{'popularity': 53, 'song_name': 'Riverside 2099', 'release_date': '2018-07-06', 'artists': ['Oliver Heldens', 'Sidney Samson']}",0,0
9054,9054,1xZsfT2naxtJacVyoAdZqu,Botteghi,4Ws2otunReOa6BbwxxpCt6,Benny Benassi,"{'popularity': 6, 'song_name': 'Until The End Of Summer - Rivaz & Botteghi Remix', 'release_date': '2020-10-09', 'artists': ['Benny Benassi', 'Blush', 'Mutungi', 'Rivaz', 'Botteghi']}",0,0
9055,9055,3Isy6kedDrgPYoTS1dazA9,Sean Paul,3gwIlS9NOwBgwV3RfQIYiR,Intence,"{'popularity': 24, 'song_name': 'Real Steel', 'release_date': '2021-02-19', 'artists': ['Sean Paul', 'Intence']}",0,0
9056,9056,2m97ZmyaSyUjn5Gln8l6VJ,Dice Of Nights,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,"{'popularity': 55, 'song_name': 'Lover', 'release_date': '2022-06-17', 'artists': ['Otto Knows', 'Dice Of Nights', 'Alex Aris']}",1,0
9057,9057,4yBK75WVCQXej1p04GWqxH,Jeezy,69swdLSkKxCQBMYJ55O2mA,Lil C,"{'popularity': 53, 'song_name': ""That's On Me (feat. 2 Chainz, T.I., Rich The Kid, Jeezy, Boosie Badazz & Trapboy Freddy) - Remix"", 'release_date': '2018-11-16', 'artists': ['Yella Beezy', '2 Chainz', 'Boosie Badazz', 'Jeezy', 'Rich The Kid', 'T.I.', 'Trapboy Freddy']}",0,0
9058,9058,1ackd5XprZEkH3McKbQD51,Juan Magán,5sK8BsvyDl4TFA6KaBf8or,Charly Black,"{'popularity': 51, 'song_name': ""You're Perfect - Remix"", 'release_date': '2017-12-01', 'artists': ['Charly Black', 'Juan Magán', 'Yonny Atella']}",0,0
9059,9059,1ZHk8dteZz6Vi2HFp4hGoM,Abra Cadabra,6UCQYrcJ6wab6gnQ89OJFh,Headie One,"{'popularity': 52, 'song_name': 'Local (feat. Headie One & Bandokay)', 'release_date': '2022-10-27', 'artists': ['Abra Cadabra', 'Headie One', 'Bandokay']}",0,0
9060,9060,0O98jlCaPzvsoei6U5jfEL,Damon Albarn,6nxWCVXbOlEVRexSbLsTer,Flume,"{'popularity': 41, 'song_name': 'Palaces (feat. Damon Albarn)', 'release_date': '2022-05-20', 'artists': ['Flume', 'Damon Albarn']}",0,0
9061,9061,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,7s8qj3Bzbzoyw1t1y88GuX,D-wayne,"{'popularity': 5, 'song_name': 'That Money - Addy van der Zwan & R3hab Radio Mix', 'release_date': '2010-08-06', 'artists': ['DJ Irwan', 'Lil Wayne', 'Addy van der Zwan & R3hab']}",0,0
9062,9062,4xnMDfgEmXZEEDdITKcGuE,Audien,7FZKXzbyCoai0fEh65kZKp,Codeko,"{'popularity': 22, 'song_name': 'Buzzing (with Nevve) [Codeko Remix]', 'release_date': '2020-06-25', 'artists': ['Audien', 'Nevve', 'Codeko']}",0,0
9063,9063,2tK9SJjQzrPGo81grge1vi,Allstar,6tbjWDEIzxoDsBA1FuhfPW,Madonna,"{'popularity': 10, 'song_name': 'Secret - Allstar Mix', 'release_date': '1994-09-27', 'artists': ['Madonna', 'Allstar']}",1,0
9064,9064,0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,53AHN4OWZvpRLazA0G41n1,Dubb,"{'popularity': 48, 'song_name': ""Don't Take Days off (feat. Dubb)"", 'release_date': '2013-10-22', 'artists': ['Nipsey Hussle', 'Dubb']}",0,0
9065,9065,6Vh6UDWfu9PUSXSzAaB3CW,Example,7CajNmpbOovFoOoasH2HaY,Calvin Harris,"{'popularity': 66, 'song_name': ""We'll Be Coming Back (feat. Example)"", 'release_date': '2012-10-29', 'artists': ['Calvin Harris', 'Example']}",0,0
9066,9066,3zTOe1BtyTkwNvYZOxXktX,Joe,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"{'popularity': 62, 'song_name': 'Thank God I Found You (feat. Joe & 98°)', 'release_date': '1999-11-02', 'artists': ['Mariah Carey', 'Joe', '98º']}",0,0
9067,9067,1yqxFtPHKcGcv6SXZNdyT9,MK,4DHpnvl9XY0co2cNtfk7TX,Oracy,"{'popularity': 3, 'song_name': ""Strider - Oracy's Extended Tried 2 B Shady Edit"", 'release_date': '1991-01-01', 'artists': ['MK', 'Oracy']}",0,0
9068,9068,4GcNUztaXs3kVieeex2dNc,B Wheezy,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,"{'popularity': 36, 'song_name': 'Immortals - Remix', 'release_date': '2015-10-30', 'artists': ['Fall Out Boy', 'Black Thought', 'B Wheezy']}",0,0
9069,9069,4m1yRHUMhvB8gKAJTjK4kO,Boombox Cartel,7wg1qvie3KqDNQbAkTdbX0,Louis The Child,"{'popularity': 19, 'song_name': ""It's Strange - Boombox Cartel Remix"", 'release_date': '2016-01-15', 'artists': ['Louis The Child', 'K.Flay', 'Boombox Cartel']}",0,0
9070,9070,5vgx4jCcIaQyuJnFjuGefb,Astra Gamg,6h2J3dxLnTyURwIUBumKog,Rich Gang,"{'popularity': 69, 'song_name': 'Lifestyle', 'release_date': '2014-06-05', 'artists': ['Rich Gang', 'Young Thug', 'Rich Homie Quan']}",1,0
9071,9071,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,4FcZfItjVIsfO9TynErl7X,Jubël,"{'popularity': 59, 'song_name': 'Dancing In The Moonlight (feat. NEIMY) - Tiësto Remix', 'release_date': '2020-09-13', 'artists': ['Jubël', 'NEIMY', 'Tiësto']}",0,0
9072,9072,0gN4F8W5bA1XJIOeGgkEY1,Made in Norway,1IELhvOMg5VQlU7syRm6CS,CAZZETTE,"{'popularity': 3, 'song_name': 'Sleepless - Made in Norway Remix', 'release_date': '2014-06-27', 'artists': ['CAZZETTE', 'The High', 'Made in Norway']}",0,0
9073,9073,28yVvEvA2lT3K5RNIhV1Dj,BAYNK,7C3Cbtr2PkH2l4tOGhtCsk,Shallou,"{'popularity': 51, 'song_name': 'Come Home', 'release_date': '2017-07-14', 'artists': ['BAYNK', 'Shallou']}",0,0
9074,9074,1o9x7ez0NvhDb7gBqrYnUj,B-Case,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"{'popularity': 28, 'song_name': 'IDGAF - B Case Remix', 'release_date': '2018-05-04', 'artists': ['Dua Lipa', 'B-Case']}",0,0
9075,9075,3MbrazQE12UdSdFunXcft1,Loren Gray,3hyEbRtp617pNCuuQjyOmc,Lost Kings,"{'popularity': 53, 'song_name': 'Anti-Everything', 'release_date': '2019-01-18', 'artists': ['Lost Kings', 'Loren Gray']}",0,0
9076,9076,55Aa2cqylxrFIXC767Z865,Lil Wayne,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,"{'popularity': 58, 'song_name': 'The Way I Are (Dance with Somebody) [feat. Lil Wayne]', 'release_date': '2017-08-11', 'artists': ['Bebe Rexha', 'Lil Wayne']}",0,0
9077,9077,0KuF7reCTOZwV7YJnHQqgr,The Neptunes,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"{'popularity': 39, 'song_name': 'Sympathy For The Devil - Neptunes Full Length Remix', 'release_date': '2003-01-01', 'artists': ['The Rolling Stones', 'The Neptunes']}",0,0
9078,9078,3c4tvPnssdxwBlCiQJM560,Chris Richardson,5LHRHt1k9lMyONurDHEdrp,Tyga,"{'popularity': 40, 'song_name': 'Far Away', 'release_date': '2012-01-01', 'artists': ['Tyga', 'Chris Richardson']}",0,0
9079,9079,4sTQVOfp9vEMCemLw50sbu,Galantis,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"{'popularity': 51, 'song_name': 'Shape of You - Galantis Remix', 'release_date': '2017-02-10', 'artists': ['Ed Sheeran', 'Galantis']}",0,0
9080,9080,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,7v9bFXCdSMA2o3gS4nvp0F,Pimp C,"{'popularity': 36, 'song_name': 'In the South (feat. Gucci Mane & Pimp C)', 'release_date': '2017-06-16', 'artists': ['Big Boi', 'Gucci Mane', 'Pimp C']}",0,0
9081,9081,1vo8zHmO1KzkuU9Xxh6J7W,MOTi,2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,"{'popularity': 35, 'song_name': 'After You (feat. Calle Lehmann) - MOTi Remix', 'release_date': '2022-01-14', 'artists': ['Gryffin', 'Jason Ross', 'Calle Lehmann', 'MOTi']}",1,0
9082,9082,0ONHkAv9pCAFxb0zJwDNTy,Pusha T,6olWbKW2VLhFCHfOi0iEDb,Hudson Mohawke,"{'popularity': 31, 'song_name': 'Chimes RMX', 'release_date': '2014-11-21', 'artists': ['Hudson Mohawke', 'Pusha T', 'Future', 'Travis Scott', 'French Montana']}",0,0
9083,9083,30ejUciK31BCg0IVCbt1dW,Mike Taylor,4D75GcNG95ebPtNvoNVXhz,AFROJACK,"{'popularity': 53, 'song_name': 'SummerThing!', 'release_date': '2015-06-21', 'artists': ['AFROJACK', 'Mike Taylor']}",0,0
9084,9084,5Nz7l2hh8m6cK6kRu7TfYL,Gonzales,6CwfuxIqcltXDGjfZsMd9A,MARINA,"{'popularity': 31, 'song_name': 'Hollywood - Gonzales Remix', 'release_date': '2010-02-15', 'artists': ['MARINA', 'Gonzales']}",0,0
9085,9085,2TcrjcSngRPpgZxmIlPdym,Busta 929,6P6GTRTigHBp8ZesNtpCKH,Almighty,"{'popularity': 33, 'song_name': 'Nompumelelo', 'release_date': '2021-10-29', 'artists': ['Busta 929', 'Almighty', 'Mgiftoz SA']}",0,0
9086,9086,0IbD9X6mgxyaIKT3aqzioT,Harrison,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"{'popularity': 21, 'song_name': 'Holding Up The World (feat. Harrison & Albin Myers)', 'release_date': '2015-05-11', 'artists': ['Steve Aoki', 'Harrison', 'Albin Myers']}",0,0
9087,9087,5fyDppLDl1juIu1BcUT5zh,Digital Farm Animals,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,"{'popularity': 52, 'song_name': 'Millionaire (feat. Nelly) - Alan Walker Remix', 'release_date': '2015-06-25', 'artists': ['Cash Cash', 'Digital Farm Animals', 'Nelly', 'Alan Walker']}",0,0
9088,9088,1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,21UqznWenhsInMOKxpVPBd,Lil Kee,"{'popularity': 48, 'song_name': 'Came Out (feat. Lil Keed)', 'release_date': '2021-04-16', 'artists': ['Young Stoner Life', 'Gunna', 'Lil Keed']}",0,0
9089,9089,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,7A8S43ryYdbWpJKeHRZRcq,JACKBOYS,"{'popularity': 79, 'song_name': 'OUT WEST (feat. Young Thug)', 'release_date': '2019-12-27', 'artists': ['JACKBOYS', 'Travis Scott', 'Young Thug']}",0,0
9090,9090,11LbPHLi2sCqOVjknt0jmW,John Lundvik,6F3EsjY0PgMI4SXkQWXF3y,Albin Myers,"{'popularity': 10, 'song_name': 'Too Late For Love - Albin Myers Remix', 'release_date': '2019-04-26', 'artists': ['John Lundvik', 'Albin Myers']}",1,0
9091,9091,1igl9M102nuD96lo3ZoW5d,Thutmose,4obzFoKoKRHIphyHzJ35G3,Becky G,"{'popularity': 66, 'song_name': 'GIANTS', 'release_date': '2019-11-10', 'artists': ['True Damage', 'Becky G', 'Keke Palmer', 'JEON SOYEON', 'Duckwrth', 'Thutmose', 'League of Legends']}",1,0
9092,9092,3q7HBObVc0L8jNeTe5Gofh,50 Cent,4pr7J7wzgObkE3DD3Izi7q,Young Buck,"{'popularity': 47, 'song_name': 'Let Me In', 'release_date': '2004-01-01', 'artists': ['Young Buck']}",0,0
9093,9093,2nm38smINjms1LtczR0Cei,Goodboys,6ASri4ePR7RlsvIQgWPJpS,iann dior,"{'popularity': 33, 'song_name': 'First Time (feat. iann dior) - Goodboys Remix', 'release_date': '2021-04-23', 'artists': ['ILLENIUM', 'Goodboys', 'iann dior']}",0,0
9094,9094,2iwhenp5euZtZLmtK6cgbe,Tocadisco,61ipISvUVa5LkJlKZnm3Oo,Alle Farben,"{'popularity': 2, 'song_name': 'H.O.L.Y. (feat. RHODES) - Tocadisco Remix', 'release_date': '2018-04-27', 'artists': ['Alle Farben', 'RHODES', 'Tocadisco']}",0,0
9095,9095,1XwAo9UCt90soyw5V7U6LV,Alexander Lewis,5gCRApTajqwbnHHPbr2Fpi,Juicy J,"{'popularity': 27, 'song_name': 'Money On My Mind (feat. Juicy J & Alexander Lewis)', 'release_date': '2017-05-01', 'artists': ['Yogi', 'Juicy J', 'Alexander Lewis']}",0,0
9096,9096,2YL0l5fnyHE9FEf1bwFGCc,Kleerup,49aaHxvAJ0tCh0F15OnwIl,Loreen,"{'popularity': 37, 'song_name': 'Requiem Solution (feat. Loreen)', 'release_date': '2013-02-15', 'artists': ['Kleerup', 'Loreen']}",1,0
9097,9097,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,"{'popularity': 12, 'song_name': 'Speak French (feat. Gucci Mane)', 'release_date': '2009-11-16', 'artists': ['Jamie Foxx', 'Gucci Mane']}",0,0
9098,9098,3Bd1cgCjtCI32PYvDC3ynO,London Grammar,5CYAFhywQTXdZmppCp0ukd,Claude VonStroke,"{'popularity': 22, 'song_name': 'Strong - Claude VonStroke Remix', 'release_date': '2014-08-25', 'artists': ['London Grammar', 'Claude VonStroke']}",0,0
9099,9099,1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,7BGR8y1VZAWK2oR4zD9COr,Protoje,"{'popularity': 57, 'song_name': 'Ten Cane Row (feat. Jorja Smith)', 'release_date': '2022-09-21', 'artists': ['Protoje', 'Jorja Smith']}",0,0
9100,9100,47MpMsUfWtgyIIBEFOr4FE,Lunay,6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,"{'popularity': 52, 'song_name': 'Mi Llamada (Remix)', 'release_date': '2019-05-24', 'artists': ['Lyanno', 'Rauw Alejandro', 'Lunay', 'Alex Rose', 'Cazzu', 'Eladio Carrion', 'Lenny Tavárez']}",0,0
9101,9101,68OxA1s1L6Qk4mJkuzR5Cy,T.Y.,6X8WdFjrNhXATMDSs26aCc,Curren$y,"{'popularity': 30, 'song_name': 'Spaceship (feat. T.Y.)', 'release_date': '2018-08-31', 'artists': ['Curren$y', 'T.Y.']}",0,0
9102,9102,3QJzdZJYIAcoET1GcfpNGi,Damian Marley,62sPt3fswraiEPnKQpAbdE,Bobby Brown,"{'popularity': 53, 'song_name': 'Beautiful', 'release_date': '2005-01-01', 'artists': ['Damian Marley', 'Bobby Brown']}",0,0
9103,9103,33JQK4UoS2aMPYBfdB5Ftt,Ryan Riback,4JNaaEI1eZDROCcQwb6L59,some chick,"{'popularity': 17, 'song_name': 'One Last Time', 'release_date': '2017-06-22', 'artists': ['Ryan Riback', 'some chick']}",0,0
9104,9104,5lFhCi03HDneWzvCxGctrT,Jory Boy,6hBN7D3Y7HvFUsEu9nPk1f,DVILA,"{'popularity': 6, 'song_name': 'Estoy Puesto - Remix', 'release_date': '2020-08-21', 'artists': ['DVILA', 'Jory Boy']}",1,0
9105,9105,5vSQUyT33qxr1xAX2Tkf3A,Clams Casino,6UDhlW8uEVBBrqHS3RrKuv,Casper,"{'popularity': 16, 'song_name': 'Numb (Up And Away) (feat. Clams Casino) - Auf und davon Remix', 'release_date': '2011-12-12', 'artists': ['Casper', 'Clams Casino']}",0,0
9106,9106,1P8IfcNKwrkQP5xJWuhaOC,LL COOL J,4exLIFE8sISLr28sqG1qNX,Travis Barker,"{'popularity': 32, 'song_name': 'Whaddup', 'release_date': '2013-04-30', 'artists': ['LL COOL J', 'Z-Trip', 'Chuck D', 'Travis Barker', 'Tom Morello']}",0,0
9107,9107,0PUh7TSiwhSf0xL0b6SLXH,PGF Nuk,6AgTAQt8XS6jRWi4sX7w49,Polo G,"{'popularity': 64, 'song_name': 'Waddup (feat. Polo G)', 'release_date': '2022-04-02', 'artists': ['PGF Nuk', 'Polo G']}",0,0
9108,9108,5bzWtCkjIAMgN93gLt56SO,Tropkillaz,65wppXKeZ1jY9P4rlVG5QM,Jstjr,"{'popularity': 23, 'song_name': 'Boa Noite - JSTJR Remix', 'release_date': '2014-11-21', 'artists': ['Tropkillaz', 'Jstjr']}",0,0
9109,9109,59NO6KX7wQCG7jGdtH1NtL,Raheem DeVaughn,67nwj3Y5sZQLl72VNUHEYE,Wale,"{'popularity': 17, 'song_name': 'LAX (feat. Raheem DeVaughn)', 'release_date': '2016-06-17', 'artists': ['Wale', 'Raheem DeVaughn']}",0,0
9110,9110,4LLpKhyESsyAXpc4laK94U,Mac Miller,6hSbppor1AmH9RGzyxOcGT,Chevy Woods,"{'popularity': 48, 'song_name': 'Paper Route (feat. Chevy Woods)', 'release_date': '2010-08-13', 'artists': ['Mac Miller', 'Chevy Woods']}",0,0
9111,9111,2B4ObPy3SF9s6zO24FTzGX,JAMES.,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,"{'popularity': 71, 'song_name': 'Questions', 'release_date': '2022-06-03', 'artists': ['Lost Frequencies', 'James Arthur']}",1,0
9112,9112,4EMtGVFvfCSrEmWaGV0roE,Theophilus London,5INjqkS1o8h1imAzPqGZBb,Tame Impala,"{'popularity': 62, 'song_name': 'Only You', 'release_date': '2020-01-17', 'artists': ['Theophilus London', 'Tame Impala']}",0,0
9113,9113,3cWGilyM7pw2Q1bGbTXuBr,TrifeDrew,7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,"{'popularity': 47, 'song_name': 'DUMMY', 'release_date': '2018', 'artists': ['6ix9ine', 'TrifeDrew']}",0,0
9114,9114,0r8toju2ecKaVtItkzAnNi,Aleks Syntek,5gOJTI4TusSENizxhcG7jB,David Bisbal,"{'popularity': 66, 'song_name': 'Aqui Estoy Yo', 'release_date': '2008', 'artists': ['Luis Fonsi', 'Aleks Syntek', 'Noel Schajris', 'David Bisbal']}",0,0
9115,9115,06cd30Cv9US973Ika84gDw,Lucas Lucco,7FNnA9vBm6EKceENgCGRMb,Anitta,"{'popularity': 21, 'song_name': 'Beijar à Queima-Roupa (feat. Anitta)', 'release_date': '2014-01-27', 'artists': ['Lucas Lucco', 'Anitta']}",0,0
9116,9116,0j2CxXaXNaP6eo15M2s2Ir,The Come Up,4LLpKhyESsyAXpc4laK94U,Mac Miller,"{'popularity': 49, 'song_name': 'Boom Bap Rap (feat. The Come Up)', 'release_date': '2022-07-22', 'artists': ['Mac Miller', 'The Come Up']}",0,0
